VehicleID,EdgeIDp,EdgeID,X,Y
vehicle_76,E74,E42,-476.68625512695854,-165.51158143329081
vehicle_77,E70,E66,96.8684557142729,-361.80605049526736
vehicle_78,E65,-E40,366.46886311160273,-204.88963607867663
vehicle_79,-E55,E31,380.9161111094946,26.37424821662279
vehicle_80,E57,-E52,404.67605345658677,-244.38838680174135
vehicle_81,-E55,-E45,388.67269274322797,-42.50629671706008
vehicle_82,E54,-E74,157.22423577255284,-132.79211904627277
vehicle_83,E42,E41,-309.03287532451805,-286.8994319387448
vehicle_84,E12,-E84,69.05404501073389,80.76721839629397
vehicle_85,E43,-E65,-228.09238273437063,-359.1974862055016
vehicle_86,-E55,E72,284.1882014230702,-48.44042225586185
vehicle_87,E82,-E11,-423.5541759658794,21.65458443954634
vehicle_88,E46,-E84,-186.759108193465,-295.19133897250356
vehicle_89,E36,-E55,-218.10769066627654,-281.79721724814647
vehicle_90,-E47,E55,-12.45989364737028,-267.7240278396148
vehicle_91,-E53,-E56,107.70132008963827,-110.27301816130262
vehicle_92,E58,-E68,420.4428848936822,-342.20269446229617
vehicle_93,E73,-E84,-339.51699550683566,-129.1613697024375
vehicle_94,-E55,E82,338.87935986140786,33.61405302250074
vehicle_95,-E47,E72,-34.421567451688816,-289.48245300314744
vehicle_96,E81,E70,-357.41132601711865,-55.94236617362833
vehicle_97,-E69,-E54,160.47605570506408,-252.25478602832447
vehicle_98,-E55,-E57,373.5195957560415,55.14192897851365
vehicle_99,-E55,-E7,344.6289966909405,-83.30633578186018
vehicle_100,-E6,E82,96.41375459047748,24.911126482397776
vehicle_101,-E40,-E74,-117.20326760807308,-85.98436117969311
vehicle_102,E54,-E50,164.98881256751844,-134.05358735335358
vehicle_103,-E8,-E55,97.22369465846106,-54.22530498392638
vehicle_104,-E82,E82,-464.0830978416488,-12.062408309576256
vehicle_105,-E73,-E84,-343.73338422459756,-214.43327833878647
vehicle_106,-E31,E15,51.83401106826335,-143.1261831297651
vehicle_107,E59,-E0,316.15150089027503,-357.011090960127
vehicle_108,E82,E82,-425.421464997905,55.075345726775424
vehicle_109,-E72,-E55,-264.0564268265673,-125.30354510836963
vehicle_110,-E7,-E65,181.63883652875012,-8.355597403945922
vehicle_111,E60,E70,41.6255263578858,-370.33852891284585
vehicle_112,-E65,-E65,319.5547058184607,-178.71535747887958
vehicle_113,-E65,E4,291.42754244654685,-183.04632550095502
vehicle_114,E82,E32,-484.6419913738058,32.550130819638014
vehicle_115,E74,-E53,-452.2204000879966,-164.6002632027871
vehicle_116,-E43,-E67,-313.57004004053636,-346.94774253954967
vehicle_117,-E54,-E82,226.8736154396641,-97.37398368135996
vehicle_118,-E37,-E32,-161.5057125335734,-253.5609947433001
vehicle_119,-E45,-E3,-111.50683195075874,-300.98901103186716
vehicle_120,-E15,-E28,164.82902048399063,21.513117759580496
vehicle_121,-E21,E76,-66.33643301674698,-58.20356190760464
vehicle_122,-E37,E55,-184.12189187594623,-262.8011172977186
vehicle_123,E35,E56,-282.0864116081005,-247.47640399998602
vehicle_124,E70,E65,135.83878240328028,-355.86147278496907
vehicle_125,E58,-E67,420.1913155723252,-324.2486984868428
vehicle_126,-E45,E79,-14.901997299724485,-342.395673196437
vehicle_127,-E68,-E54,239.82547622901103,-271.1538864709477
vehicle_128,E63,-E55,380.6200338142905,-280.9060265624719
vehicle_129,E37,-E54,-137.25247158633937,-282.82137879492296
vehicle_130,E50,E41,-76.2112032799443,-183.70520546639017
vehicle_131,-E33,E39,-238.5046662902767,-180.61306329773112
vehicle_132,E44,E58,-121.58914503841697,-370.37028659213036
vehicle_133,-E4,E9,-17.45293401843469,24.428415531808753
vehicle_134,-E71,E65,-260.2012534586745,-55.02793609830127
vehicle_135,E31,-E41,9.5403454333063,-194.9202634389171
vehicle_136,E59,-E14,366.3706609298991,-331.53762015108083
vehicle_137,E39,-E43,-145.9301250541463,-229.53634448673512
vehicle_138,-E44,E40,-172.30121986252055,-305.45358395198673
vehicle_139,-E66,E8,265.59372824757094,-157.94633395890506
vehicle_140,E41,E68,-221.4916901933363,-155.40345095044776
vehicle_141,-E7,E30,164.37759878623473,-25.95730336946184
vehicle_142,-E74,-E72,-442.87264299010354,-297.00935183611716
vehicle_143,-E52,-E64,21.087449896014675,-233.57161827740654
vehicle_144,-E52,E59,97.14996256535409,-185.17017644933145
vehicle_145,-E54,E8,197.53673162197668,-65.87918467118362
vehicle_146,-E41,-E0,-150.12216547185113,-51.03999311353664
vehicle_147,-E54,E55,217.49410127402558,-24.203638407195626
vehicle_148,E41,-E68,-183.95632396031567,-72.272705854648
vehicle_149,E51,-E41,-4.433061311789288,-278.2858996861134
vehicle_150,-E56,E50,427.16874807051835,-165.53314796518575
vehicle_151,E41,E55,-173.60568758752288,-98.7385800544759
vehicle_152,-E21,-E56,-37.56039819020435,-42.25350764723203
vehicle_153,-E45,E60,-48.185984972590006,-349.8064607417686
vehicle_154,E59,-E47,376.97337583262055,-346.3144637471437
vehicle_155,-E41,-E14,-160.26230959444916,-91.47713557522053
vehicle_156,-E28,-E43,7.906966500574811,-93.8215083609731
vehicle_157,E39,E42,-145.29284704612917,-207.67194669696653
vehicle_158,-E7,-E67,176.3407046904851,-21.474402373702674
vehicle_159,-E55,E4,330.0792843966328,-14.32574551332118
vehicle_160,-E81,-E43,-403.65203078943165,-54.927317183065156
vehicle_161,-E82,-E79,-416.62534108643655,-33.773808768338085
vehicle_162,-E73,-E74,-321.19838928143946,-174.3435212105263
vehicle_163,-E8,E82,106.46847949844044,-42.31139555548651
vehicle_164,-E72,-E7,-233.59782455651697,-97.03028318638889
vehicle_165,-E56,-E32,417.2133767652488,65.61746036438609
vehicle_166,-E29,-E40,-64.11231857847929,-137.2119775953371
vehicle_167,E37,-E84,-142.65816725350408,-279.0280355822389
vehicle_168,-E53,E82,80.47835256690342,-129.81735249358331
vehicle_169,-E32,E82,-149.88139114391277,-192.39713215945753
vehicle_170,-E7,-E55,220.88872348420017,2.6129639349363174
vehicle_171,-E84,E15,-364.82511778378864,19.130661510764753
vehicle_172,-E14,-E83,183.95681349417515,73.92548614821885
vehicle_173,E44,E20,-135.3906086583608,-370.0479881127688
vehicle_174,-E82,-E14,-380.33075005916737,68.73356326673712
vehicle_175,-E74,-E54,-429.5576288271468,-316.946781026678
vehicle_176,-E73,E8,-301.3930217461657,-206.1180253692105
vehicle_177,-E67,-E44,214.65143812210664,-207.2923641989889
vehicle_178,E56,-E71,382.6793413282024,-137.46330708566515
vehicle_179,-E52,-E29,33.475906036333924,-248.50447795036445
vehicle_180,E43,E34,-208.53455981090235,-340.34650304307576
vehicle_181,-E74,E53,-465.0535048406853,-337.6180464922143
vehicle_182,-E57,-E55,430.70323699668796,-238.24072044686497
vehicle_183,-E56,E12,428.62287145574857,-43.17964163544826
vehicle_184,-E37,E72,-143.4063059345874,-268.35472010519254
vehicle_185,-E74,E51,-392.7366515741048,-285.7879408623287
vehicle_186,E71,-E57,-180.27908726946265,-22.37747641472589
vehicle_187,-E47,-E73,-37.41540623984832,-305.1234125552395
vehicle_188,E70,E41,75.47382137988399,-350.3173186679833
vehicle_189,E64,-E55,299.3103434595575,-247.88312905466364
vehicle_190,E65,-E43,374.8994241794683,-223.26910156875448
vehicle_191,-E54,-E82,170.4891484303932,-79.38050681771762
vehicle_192,E70,-E37,51.34886879547656,-306.05583226915456
vehicle_193,-E55,E39,388.0451444769911,76.10307835358878
vehicle_194,-E71,E70,-224.45477508334682,-52.57252932658952
vehicle_195,-E84,-E31,-365.0088075155168,32.28951926932564
vehicle_196,-E69,-E79,143.2979321733,-253.48291613069196
vehicle_197,E75,-E55,-489.456050017073,-142.97181421800877
vehicle_198,E72,-E37,-328.59614314242367,-95.06698492855122
vehicle_199,E15,-E68,105.1700042919893,26.415529141659476
vehicle_200,-E52,E71,111.15618013300485,-194.4788240305316
vehicle_201,E43,-E47,-257.47045906490587,-333.6703730775785
vehicle_202,E83,E63,-495.0336122696657,-56.66209574589698
vehicle_203,-E55,-E41,298.6372525273213,62.48974446079757
vehicle_204,-E55,-E15,365.5599987361234,46.19709029502627
vehicle_205,-E74,-E36,-477.6874116742838,-221.2479555676341
vehicle_206,-E14,-E44,239.17524335834668,85.39757437288813
vehicle_207,E15,-E54,122.30564480807203,41.73767574046491
vehicle_208,-E68,E70,265.65018196082843,-270.04506275732774
vehicle_209,E67,-E47,198.12905164242358,-174.65179962569468
vehicle_210,-E64,-E55,273.7189169276134,-201.7222578964506
vehicle_211,-E47,-E78,-38.251365705766716,-270.8952105252673
vehicle_212,-E72,-E55,-286.0284316879779,-144.08428285253763
vehicle_213,-E43,-E68,-396.6355682765462,-340.99595565502057
vehicle_214,-E55,-E74,405.345248075165,-39.95137126514959
vehicle_215,-E74,E60,-410.5910056568867,-258.95358323552404
vehicle_216,-E52,-E74,69.01246031931242,-172.69761459671452
vehicle_217,E5,E47,6.546001330708066,0.7614884981615546
vehicle_218,-E56,-E74,432.4272556817239,-78.73914831512957
vehicle_219,E64,-E36,293.5219000551785,-207.52638167169656
vehicle_220,E8,-E73,97.93811413305531,-25.30702218606575
vehicle_221,-E15,-E54,188.4271475109029,43.12379745091499
vehicle_222,-E8,E44,60.54638385147217,-81.37525442062707
vehicle_223,E10,-E84,-5.508046636732502,-12.407117460039444
vehicle_224,-E37,-E28,-204.70742885817214,-264.9904870308097
vehicle_225,-E43,-E7,-417.7494421742075,-350.53361495891164
vehicle_226,E60,-E8,240.33433649835052,-361.46361895592526
vehicle_227,-E7,-E73,130.87558112411529,-35.020334712187264
vehicle_228,-E74,-E7,-402.2400211782382,-216.7149089290555
vehicle_229,-E55,-E55,291.3582291652976,-0.5496658674703667
vehicle_230,-E76,E70,-430.25803331605437,-100.60087213625064
vehicle_231,-E0,-E65,-47.00989543808976,70.6951483598508
vehicle_232,E50,-E72,-66.74937094630434,-180.8705337599317
vehicle_233,-E65,E59,326.60227152742306,-154.27841180018686
vehicle_234,-E72,E33,-250.99013220683656,-131.44359442186234
vehicle_235,-E74,-E14,-462.0981094029909,-272.43806535460675
vehicle_236,-E71,-E73,-264.8194630756367,-42.0583720179589
vehicle_237,-E56,E34,431.3501841196856,-14.192672974709296
vehicle_238,-E54,-E80,222.0868577165707,-4.302985215139927
vehicle_239,E51,E65,4.332030075168973,-226.29696391069945
vehicle_240,E32,-E3,-167.41521076291002,-169.6506651207418
vehicle_241,-E15,-E82,238.5868144108279,22.60643018255371
vehicle_242,-E74,E12,-381.8010725224899,-216.09145715071986
vehicle_243,E82,E65,-420.41532959801003,79.26342638083304
vehicle_244,-E74,-E11,-419.0936090175224,-182.30943860959968
vehicle_245,-E34,-E74,-234.63531288571568,-251.34734217125524
vehicle_246,-E55,-E71,328.3065700790681,22.65527637787136
vehicle_247,E51,-E74,18.58166147029857,-235.89952476133053
vehicle_248,-E15,E6,234.92308108716446,38.894070797385325
vehicle_249,-E8,-E67,86.3301586938241,-71.07812173835265
