VehicleID,EdgeIDp,EdgeID,X,Y
vehicle_215,-E44,-E71,-198.80003816271397,-340.4410089946507
vehicle_216,-E50,-E0,-76.04321742308656,-203.15838844714895
vehicle_217,-E41,E68,-149.8537576809457,-100.36220178559546
vehicle_218,E44,-E70,-174.04154703881466,-355.9766735118107
vehicle_219,-E40,-E14,-100.84609300704744,-90.18034900599127
vehicle_220,E28,E82,-33.520812322950235,-100.69792284020474
vehicle_221,E70,-E55,94.46332668981398,-328.7976279203481
vehicle_222,E9,E65,-5.6727802694442175,-33.067675970785615
vehicle_223,E74,-E55,-467.1463847659053,-171.54827799731416
vehicle_224,E21,E75,-77.83561843096868,1.7982454498551306
vehicle_225,-E39,-E62,-89.73290127125716,-213.0645458558414
vehicle_226,-E56,-E45,417.0397677527455,-144.59949978209198
vehicle_227,E44,E71,-182.45985648817037,-359.8851933071363
vehicle_228,-E29,E64,-44.83046230999753,-144.70695573166287
vehicle_229,-E43,-E73,-221.82639519073166,-322.50108593827485
vehicle_230,E71,-E47,-238.77984073906737,2.614122965977799
vehicle_231,-E74,E72,-453.68035268487625,-324.824201123938
vehicle_232,E40,-E74,-136.8499785219699,-80.72587742130986
vehicle_233,E39,E53,-149.88966641312823,-229.12290030371676
vehicle_234,-E7,-E66,197.51587969086034,4.182661493425542
vehicle_235,-E57,-E14,435.78034518422857,-195.16530503622442
vehicle_236,E68,-E40,212.8714511451712,-297.134213305359
vehicle_237,-E54,E12,175.5581410033638,-56.71312888967759
vehicle_238,-E14,-E53,226.71172790584075,69.87836194971851
vehicle_239,E64,-E74,295.5858820109498,-212.10868177897726
vehicle_240,-E47,-E51,-76.30315965848735,-257.28790315487936
vehicle_241,-E9,E63,1.8584770207183396,-41.48216133762418
vehicle_242,-E57,-E55,423.9941173904355,-220.69704403409824
vehicle_243,E56,-E71,380.26440059909015,-145.6441700431211
vehicle_244,-E34,-E82,-191.69191353179826,-244.9611085561827
vehicle_245,-E45,-E79,-113.89742149963251,-349.9696225342668
vehicle_246,E41,-E68,-160.95781789449285,-70.1357616878197
vehicle_247,E57,E31,413.0294005417099,-231.9710094078268
vehicle_248,E54,E41,246.48649303875658,-109.15813582671768
vehicle_249,-E54,-E55,248.17558753590453,-80.77207168663159
vehicle_250,-E73,E69,-372.3593119434594,-201.74786453044075
vehicle_251,E57,E65,412.25453662458375,-195.48297232627968
vehicle_252,E14,-E55,119.95466117781467,60.90692572508215
vehicle_253,-E55,E57,299.6388594304232,-56.74955394917657
vehicle_254,-E14,-E7,160.90352390496042,71.7276808845105
vehicle_255,-E74,E54,-394.1439312298801,-181.21797071506234
vehicle_256,E46,E44,-187.2312887193462,-286.1620583212797
vehicle_257,-E54,-E7,249.05074979168154,-78.56651124874384
vehicle_258,E6,-E84,73.71778428263104,2.813211732890011
vehicle_259,E66,E65,276.326242982574,-174.63768459635253
vehicle_260,-E65,-E79,325.1755895691519,-167.56525622458486
vehicle_261,-E52,-E74,28.10668550610984,-309.95534529649353
vehicle_262,E31,E72,11.442546387511868,-196.6604803396
vehicle_263,-E74,E70,-415.1239039997944,-302.68565037480863
vehicle_264,-E73,-E68,-312.09077914316066,-173.16725503005586
vehicle_265,E31,E32,12.911433848681895,-191.2962172125187
vehicle_266,-E72,-E56,-290.117774887554,-105.56110220035549
vehicle_267,E63,E41,395.56414320301354,-287.6162101669625
vehicle_268,E41,E82,-228.94885521055124,-113.59290851160125
vehicle_269,-E55,E82,378.38373774031896,56.731943852300674
vehicle_270,-E47,-E79,-72.43313997875867,-288.5828653506319
vehicle_271,E35,-E62,-299.92734042765846,-241.3284991335983
vehicle_272,E58,E51,420.0477237036326,-315.66293842785706
vehicle_273,-E84,-E53,-296.55852764417256,26.975408534451503
vehicle_274,-E73,E55,-272.35947489592286,-176.70560019820027
vehicle_275,-E65,E70,377.66914381902535,-170.21422570627004
vehicle_276,E43,-E84,-265.2047763849223,-352.41429828477766
vehicle_277,-E65,-E55,276.98818162626134,-195.8038534550344
vehicle_278,-E53,-E55,87.35731672468893,-158.73972667127762
vehicle_279,-E43,-E84,-348.67030950288233,-366.1819066005701
vehicle_280,E52,-E44,45.834597504576834,-235.2499782449488
vehicle_281,-E36,-E55,-359.44490165872503,-270.44501512269665
vehicle_282,E71,E52,-243.4959300953201,-7.79548951259369
vehicle_283,E72,-E43,-315.0387761559496,-127.23745730200397
vehicle_284,-E47,E79,-16.932812488607794,-295.0596240675957
vehicle_285,E84,-E77,-336.36574631250016,-33.56987337043398
vehicle_286,-E73,-E14,-339.8365690390666,-192.7837326811174
vehicle_287,E84,E67,-355.2878324248114,-38.91571534141656
vehicle_288,-E45,-E3,-93.94010099422604,-337.3098057099509
vehicle_289,-E68,-E21,57.29862297894539,-293.5910417475402
vehicle_290,-E38,E50,-106.481950799417,-267.3994677796352
vehicle_291,-E36,-E12,-314.0999595207097,-273.6405497972441
vehicle_292,-E53,-E33,91.60455444285589,-160.90796557005322
vehicle_293,E43,-E84,-237.05008367871994,-363.2914676606232
vehicle_294,E82,-E72,-438.6647667687167,85.84541271071197
vehicle_295,-E54,-E21,166.05747334265942,-62.54673691214185
vehicle_296,-E55,-E55,391.599867668536,-14.933842524610554
vehicle_297,-E7,-E41,148.1655057641015,4.659778372081973
vehicle_298,-E28,-E79,30.92039339592594,-104.68030260660635
vehicle_299,-E38,E12,-110.18757800982956,-275.52361546014697
vehicle_300,-E7,E82,174.88710826031917,3.7207882844866162
vehicle_301,E60,E15,10.96356953444996,-368.345538096447
vehicle_302,-E31,E53,17.313866830721906,-143.5919901809332
vehicle_303,-E81,-E14,-391.78348024421734,-31.272723622893636
vehicle_304,-E82,-E56,-426.80947985414434,-10.481072966257102
vehicle_305,E82,-E46,-491.8132549256345,70.00733852808355
vehicle_306,E52,-E43,95.46372181381042,-229.41090386997664
vehicle_307,-E31,-E55,51.804904879739695,-162.79338618590222
vehicle_308,-E9,-E31,14.791915546036364,-56.29696516408319
vehicle_309,-E74,-E43,-417.5107631326452,-292.59008924973585
vehicle_310,-E31,-E31,24.019237498843438,-175.91386656669343
vehicle_311,-E37,E71,-174.91987626203405,-261.21732027664876
vehicle_312,-E45,-E45,-63.333602264527826,-345.229467867954
vehicle_313,-E78,E42,-396.88676836658726,-111.09556883742988
vehicle_314,-E73,-E11,-246.08518586030956,-181.1854491708905
vehicle_315,-E74,-E80,-467.3625895310315,-193.55353233497956
vehicle_316,-E79,E60,-451.3472322020574,-74.67409684006509
vehicle_317,-E43,-E15,-269.63906351507717,-331.5399972771527
vehicle_318,E82,E34,-446.9211211789016,61.93318870072369
vehicle_319,E42,-E54,-291.17375392992017,-289.03888912400225
vehicle_320,E60,-E68,285.6705097371478,-360.75799830240686
vehicle_321,-E63,-E15,342.91165650879356,-238.3603453425523
vehicle_322,E82,E58,-418.32126625904675,38.53528040957042
vehicle_323,-E45,-E81,-21.108977107821318,-368.08276336469874
vehicle_324,-E12,E66,92.62419667195269,87.19663234486842
vehicle_325,E78,E66,-349.9184160496849,-81.32183005645737
vehicle_326,-E43,-E69,-318.4981704148777,-352.1402051323929
vehicle_327,-E55,E41,347.38561516249655,-1.7513485302853269
vehicle_328,-E15,-E74,147.63953094860977,21.008360894653833
vehicle_329,E56,-E72,384.89329714422985,-125.74887917773253
vehicle_330,-E74,E39,-467.2111344799088,-341.4881560226188
vehicle_331,E76,E74,-438.8206140073963,-130.15213037845083
vehicle_332,E69,-E36,125.42426124928869,-246.44889840953277
vehicle_333,-E72,-E54,-250.70841973983028,-151.84503066247373
vehicle_334,-E76,E45,-404.37846916681707,-108.99222760040061
vehicle_335,-E74,E68,-429.84722523267453,-266.90750565892426
vehicle_336,-E36,E11,-216.1219729620961,-260.7601421782211
vehicle_337,E60,-E71,222.6087497632363,-326.0579538253352
vehicle_338,-E6,-E46,45.80847795221581,12.697243345096126
vehicle_339,E4,-E14,-21.938289660662406,33.603871156151286
vehicle_340,-E15,E77,146.74165465428285,53.86296242456393
vehicle_341,-E74,-E45,-430.6761507147868,-298.42272054239913
vehicle_342,-E60,E60,200.18291994706186,-370.2242622831472
vehicle_343,-E15,-E8,239.9165362803953,40.051833191054016
vehicle_344,-E74,E82,-423.4575457243026,-230.06153221898228
vehicle_345,-E64,-E54,274.56513744077,-242.3140973843542
vehicle_346,-E55,E42,399.19969703375233,53.16530915174292
vehicle_347,-E71,E12,-201.02706243019912,-57.73702698606422
vehicle_348,E60,-E74,180.6425949613386,-352.08368717434666
vehicle_349,-E32,-E74,-157.71228513389866,-199.9837614088158
vehicle_350,E13,E84,38.491228096319276,39.64642074005258
vehicle_351,E64,-E36,315.5881307884526,-243.43898159015336
vehicle_352,E72,-E74,-297.9059428137781,-119.03240726786149
vehicle_353,-E55,E78,407.3684704733045,38.640492562348186
vehicle_354,-E57,-E54,414.2776914534747,-180.1883503534207
vehicle_355,-E65,E58,365.7263837407881,-173.70969980841826
vehicle_356,E59,-E32,331.05369639044824,-347.1178934584576
vehicle_357,-E55,-E69,329.03498984143465,-28.807060425287034
vehicle_358,E63,E53,304.89632970738757,-282.8292466404016
vehicle_359,-E9,-E34,34.026895996014844,-72.43479656300707
vehicle_360,E16,-E54,70.40265676756877,53.1881592947783
vehicle_361,E67,E41,177.65524437879748,-188.42193834097768
vehicle_362,-E39,E54,-145.9270702428429,-245.7173600439176
vehicle_363,-E55,E63,317.1972531531498,68.14530068830317
vehicle_364,E45,E3,-97.77249717497455,-308.12990428500007
vehicle_365,-E47,-E79,-22.22300906560912,-301.2118979506313
vehicle_366,E74,E34,-416.34280913699956,-170.46143442985348
vehicle_367,E21,E45,-52.579689727322375,-5.424787580988607
vehicle_368,-E77,E17,-377.1729359496443,-141.16688651093324
vehicle_369,-E84,E71,-349.8571019627369,78.76600397267441
vehicle_370,E76,E42,-456.2468541787387,-147.20752430271497
vehicle_371,E12,-E54,107.38572017448843,84.30331960250936
vehicle_372,-E43,-E52,-333.6537485426119,-327.4117185301077
vehicle_373,-E53,-E53,90.50023780953364,-117.99998343508142
vehicle_374,-E74,E45,-484.68080554568024,-203.79389794807142
vehicle_375,-E72,E65,-239.54967169237392,-87.01263885124314
vehicle_376,-E67,-E68,193.32649454980532,-212.71609183138125
vehicle_377,E55,E51,313.092003003225,-100.37845539004468
vehicle_378,-E43,-E56,-377.1445198823626,-329.48372646292154
vehicle_379,-E7,-E29,138.7005131449368,-5.62040327158644
vehicle_380,-E74,E43,-457.124273028053,-217.65362446057225
vehicle_381,-E16,-E31,97.0163045947416,50.155975350489314
vehicle_382,E73,E12,-365.16721948147347,-161.33738711956548
vehicle_383,-E55,-E12,381.10143314447765,15.901529379801161
vehicle_384,-E15,E18,238.82244444163217,25.667893122162525
vehicle_385,-E55,-E43,415.1505598530619,56.42962976677882
vehicle_386,E38,-E11,-113.26000407493456,-237.18002189477417
vehicle_387,-E64,-E74,270.76582953105714,-227.79134929173068
vehicle_388,-E31,-E39,6.860431273652125,-149.5559347675954
vehicle_389,-E50,E55,-121.36395561414832,-189.38346705464127
vehicle_390,-E55,-E74,274.66593536768397,18.81449158603442
vehicle_391,-E43,-E45,-394.38395786721424,-357.89679526689537
vehicle_392,-E56,E60,405.1957376196544,-89.1919417948971
vehicle_393,-E72,E53,-287.2043326247532,-51.85940759601954
vehicle_394,-E13,-E74,56.59027608675882,26.19543024248452
vehicle_395,-E71,E82,-185.9548991352528,-41.426533920562576
vehicle_396,E34,E53,-219.94839112091802,-208.62297699550635
vehicle_397,E72,E55,-301.050935384063,-91.61854811855113
vehicle_398,E34,E41,-249.44930458926672,-202.64006874198935
vehicle_399,E78,E9,-383.4582921503847,-99.47734740493462
