VehicleID,EdgeIDp,EdgeID,X,Y
vehicle_98,E4,-E72,-42.01106538179806,43.3387444630402
vehicle_99,-E63,-E40,332.03707891660787,-272.49399773193556
vehicle_100,-E45,E42,-85.8664755685569,-363.9709781260354
vehicle_101,E51,E28,7.997386037963167,-228.92165317795443
vehicle_102,-E73,-E80,-373.06708116591716,-178.30425314659962
vehicle_103,E4,-E74,-43.96997836776404,22.89359747042738
vehicle_104,E60,-E51,225.04319714815784,-348.82570268994556
vehicle_105,-E53,-E73,105.97605308251042,-126.5738790088042
vehicle_106,-E57,E82,429.9448700971431,-200.3354372767921
vehicle_107,-E77,E59,-350.9454540484843,-120.93234569668269
vehicle_108,E54,-E65,177.94542736234206,-136.26811852533993
vehicle_109,E73,-E71,-325.775908173195,-159.35963698715273
vehicle_110,-E62,-E9,281.13648739651836,-329.87198972661434
vehicle_111,-E55,E29,365.3702648306808,86.96222385657109
vehicle_112,E41,-E35,-234.00390602464194,-160.4931478582388
vehicle_113,-E56,E67,411.2727765416793,-64.76981388296036
vehicle_114,E42,-E55,-318.9811307578376,-279.8527417250109
vehicle_115,E13,-E74,46.47434243640686,37.758593884274035
vehicle_116,-E10,-E45,-22.081588825792835,-18.486037286388296
vehicle_117,E54,-E43,223.48433299720006,-138.72361744499824
vehicle_118,-E55,-E65,371.1263756217921,-75.06293077310039
vehicle_119,-E74,E59,-447.6946977786839,-325.19735089669956
vehicle_120,-E36,-E7,-222.87195288541915,-259.9016707379352
vehicle_121,-E34,-E43,-253.91132290000812,-236.09367537514586
vehicle_122,E21,-E63,-64.64930656491754,-17.408651924866092
vehicle_123,-E72,-E74,-244.92263740958415,-76.38473779137462
vehicle_124,-E82,-E30,-449.57195382917314,-20.71381994020561
vehicle_125,-E62,-E55,270.15300027062034,-313.2476046452981
vehicle_126,E65,-E35,345.7095074603962,-226.7423472787493
vehicle_127,-E79,-E73,-368.09075216251165,-74.05407938390391
vehicle_128,E52,E66,83.81592866741931,-226.04575739505032
vehicle_129,-E53,E52,87.05158174078412,-120.50389068790267
vehicle_130,E32,-E84,-182.64647152016386,-181.6310123786896
vehicle_131,-E43,E82,-290.7776359353071,-352.18580237097206
vehicle_132,E52,E11,58.6418833150405,-263.8299690573041
vehicle_133,-E31,-E45,48.0613475520376,-128.17508670176798
vehicle_134,E53,-E57,146.94249110953007,-153.21711565683128
vehicle_135,-E8,-E74,117.66173359697035,-41.73879403746298
vehicle_136,-E54,E62,140.8616759018651,-90.28373903101084
vehicle_137,E70,E69,34.66162696385146,-336.5933114886285
vehicle_138,E30,-E72,-26.569719918526005,-211.21762254073727
vehicle_139,E12,-E41,75.6119279555383,85.69356387233853
vehicle_140,-E14,E56,245.27850120307602,72.715935785071
vehicle_141,-E12,-E68,81.59101330222933,88.0671906723212
vehicle_142,E32,E67,-150.84206180065286,-151.71553611452777
vehicle_143,-E43,-E46,-415.49025512564265,-350.6577904147499
vehicle_144,E58,E65,422.90640218779805,-301.41913135714816
vehicle_145,E82,E82,-471.04988416574156,45.66709338198302
vehicle_146,-E55,E35,349.2590273652747,7.146719430130361
vehicle_147,E29,-E28,-69.4941630225079,-110.06332377684868
vehicle_148,E17,E35,-117.94627716552537,-8.365854210318957
vehicle_149,-E15,E84,204.75021830593033,22.911408192677754
vehicle_150,-E55,E41,263.2442874801707,-76.50164049762213
vehicle_151,-E43,-E63,-312.3203965745887,-330.0553100898627
vehicle_152,E71,E56,-189.40215631770195,-19.99128798894469
vehicle_153,-E14,-E32,178.2930791236019,73.33571823379754
vehicle_154,-E43,-E67,-398.4189416447621,-361.5347922674161
vehicle_155,E64,-E72,305.48476069917734,-249.32002623510593
vehicle_156,-E21,-E67,-110.1756075096593,-42.572946133642006
vehicle_157,-E55,-E4,380.1923367223831,18.5888481961627
vehicle_158,-E56,E42,426.38605448381685,-1.6655895335038622
vehicle_159,-E31,E50,26.958163638914982,-183.86869805879863
vehicle_160,E68,-E15,264.2061224650508,-297.7295771600062
vehicle_161,-E74,-E16,-404.92475866781155,-303.647620354879
vehicle_162,E51,-E54,7.293858132051412,-220.8977716800737
vehicle_163,-E45,-E28,-4.941658873060362,-345.2456754508063
vehicle_164,E21,E55,-110.11303750053366,-12.669228619844603
vehicle_165,-E43,-E45,-401.47860289723326,-359.47495496286314
vehicle_166,-E47,-E31,-15.6376718371327,-285.45030995310435
vehicle_167,E82,E42,-417.69240709765336,76.98088445850067
vehicle_168,-E43,E82,-255.48490537102796,-316.27919518028864
vehicle_169,E82,-E73,-470.38808124781207,63.44006216122352
vehicle_170,-E57,-E74,429.6803061477513,-266.55813488597494
vehicle_171,E65,-E72,365.12535162206694,-193.7121841396205
vehicle_172,E74,E70,-441.6424613463065,-150.7722161502155
vehicle_173,-E70,E41,147.11898937187726,-309.8753923421389
vehicle_174,E45,-E72,-107.83729077197256,-316.3411278225978
vehicle_175,-E60,-E45,236.51034373000488,-370.1825475747107
vehicle_176,-E73,E60,-284.29370910638767,-201.59308428811397
vehicle_177,E63,E53,345.94418854520876,-318.57191688109185
vehicle_178,-E74,E42,-495.53844898045213,-319.2373635630477
vehicle_179,-E63,-E54,339.47449700811416,-262.27793697683336
vehicle_180,E69,-E56,92.67804965306647,-278.3614243708206
vehicle_181,E39,-E54,-159.35229218680166,-211.1245308597738
vehicle_182,-E74,-E47,-474.20228018939224,-243.3586394321592
vehicle_183,-E30,E72,-7.983387940595492,-173.77970634671686
vehicle_184,-E55,E60,406.42988102571184,-9.09997046104769
vehicle_185,-E74,-E71,-392.27498843623806,-196.71283747843555
vehicle_186,-E62,-E21,264.08735100688017,-321.4898301411819
vehicle_187,-E8,-E55,63.996083625160225,-98.10106885132882
vehicle_188,-E43,E72,-345.3667718210374,-323.4189415340136
vehicle_189,-E73,-E71,-322.6256482659076,-204.9006393160437
vehicle_190,-E11,-E68,55.27577074698621,-85.94474972990974
vehicle_191,-E45,-E14,-55.84817484624631,-359.5084826414426
vehicle_192,E51,E29,13.191614670010779,-305.1809816322587
vehicle_193,E68,E71,218.78345133377906,-314.7674195488506
vehicle_194,E70,-E72,69.29549631140179,-334.67087446873376
vehicle_195,E67,-E47,216.85995656083213,-174.7688185107632
vehicle_196,E67,E67,173.74462786480711,-178.01186688494627
vehicle_197,-E55,-E37,255.54075193805699,6.658642438412244
vehicle_198,E65,-E21,381.150412611297,-211.18664392342893
vehicle_199,-E68,E67,191.26590570467062,-260.831987078486
vehicle_200,E36,E55,-217.60182786134686,-274.30102869278136
vehicle_201,-E40,E72,-133.31329252019492,-57.58166043721019
vehicle_202,E0,-E64,-17.469625753093567,79.67179971266944
vehicle_203,-E45,-E28,-98.83495019797783,-365.05516341325324
vehicle_204,-E43,E72,-385.21362003475923,-363.4945583005311
vehicle_205,-E82,-E7,-387.4425042661118,43.41913391900323
vehicle_206,E44,-E74,-173.2337453972968,-330.6636014846417
vehicle_207,E68,E82,259.5257846618218,-284.7396461502958
vehicle_208,-E29,-E39,-85.53658347026743,-144.90333343901756
vehicle_209,-E55,E54,322.5846337215698,24.060613810585096
vehicle_210,-E45,E74,2.220097895699439,-341.6377237523124
vehicle_211,-E36,-E65,-263.7424006032935,-272.3166612251421
vehicle_212,-E74,-E69,-464.03687643124124,-278.4653902009743
vehicle_213,E82,-E74,-413.2992422133322,34.95273261171326
vehicle_214,-E69,E53,147.78114795049754,-245.6398809846242
vehicle_215,E63,-E39,343.0145983736847,-307.25147543760244
vehicle_216,-E84,-E15,-305.73896434321443,15.3158295077439
vehicle_217,-E68,-E65,214.03569905181263,-263.15747121769175
vehicle_218,E44,-E11,-156.0973760555138,-360.79258757329427
vehicle_219,-E28,-E45,-0.21380102871785311,-67.92915616135144
vehicle_220,E56,-E56,393.9175596309961,-119.0691551917364
vehicle_221,E67,E63,232.88237337112145,-190.66084552833672
vehicle_222,E34,E65,-231.02493119352778,-230.13000647551462
vehicle_223,E82,E78,-431.6835559737717,34.02366838544583
vehicle_224,-E47,-E56,-46.261181056771136,-242.9438187476872
vehicle_225,-E15,-E56,135.78994015695383,26.52822998247592
vehicle_226,-E74,-E55,-419.08543440542735,-304.9393594701616
vehicle_227,-E72,-E34,-249.10547543025933,-160.3619760146263
vehicle_228,E82,-E55,-449.80842430350214,35.80478726142843
vehicle_229,E60,-E55,226.4255080234047,-364.66136022055633
vehicle_230,-E54,E57,206.09954458039766,-51.47853165084956
vehicle_231,E54,E51,227.5265934186229,-136.52030161104923
vehicle_232,E50,-E6,-75.73130929160664,-177.71815292151447
vehicle_233,-E21,-E73,-113.54409150530194,-27.442626450757757
vehicle_234,-E71,E42,-160.63608035782084,-22.863035084501234
vehicle_235,E40,-E54,-136.15906948668118,-137.74163811898026
vehicle_236,-E73,E54,-269.31381274752465,-179.87573009914783
vehicle_237,-E7,-E53,139.76730000981917,-33.66936853960851
vehicle_238,E45,-E55,-48.191395048942695,-315.93599013812616
vehicle_239,E3,E66,36.53215385472623,63.09025680195953
vehicle_240,E70,-E31,93.28926958716164,-360.9955585997265
vehicle_241,-E45,-E55,-126.03213309464189,-291.48058340256546
vehicle_242,-E82,-E16,-374.51662441321304,43.311407007563616
vehicle_243,E59,-E60,363.78814076148757,-326.9995453924496
vehicle_244,E29,E65,-84.22627781950007,-95.53717334920776
vehicle_245,-E55,-E47,368.4805202630483,-43.68698386052404
vehicle_246,E82,E55,-451.1345904282466,45.87768269497093
vehicle_247,-E55,E50,318.22974258044457,-14.00231712419668
vehicle_248,E63,-E41,302.5630197860059,-284.67526836833053
vehicle_249,-E55,-E68,347.73885662272875,-51.3972208977101
vehicle_250,E60,E53,240.15378379054783,-359.3627902100828
vehicle_251,E53,E50,121.49563381249374,-108.08259613924963
vehicle_252,E73,-E74,-342.1215869206857,-134.76280292980528
vehicle_253,-E82,E51,-421.61770385061453,-21.099507655551577
vehicle_254,E42,-E68,-398.5914581139791,-305.1002996429794
vehicle_255,E84,-E67,-342.80615077468195,-44.937555875061435
vehicle_256,-E74,E67,-476.37594596721783,-230.284317734365
vehicle_257,-E8,-E15,133.2634079434619,-56.10854507655063
vehicle_258,E52,-E74,54.87938867593897,-229.05923228211435
vehicle_259,-E76,E74,-423.8340898983478,-114.06866874196857
vehicle_260,E29,-E67,-88.38889634037662,-134.63441601985272
vehicle_261,E60,-E67,122.9021903670095,-364.40358211775725
vehicle_262,E84,-E8,-347.60988483337064,-33.70289105145764
vehicle_263,-E9,-E43,11.600172288302588,-46.72539061854047
vehicle_264,-E28,E12,10.470720841981347,-105.09171256095249
vehicle_265,E37,-E55,-144.40379665424052,-286.5103885545203
vehicle_266,-E14,-E11,165.09457205711016,80.1160078928715
vehicle_267,-E45,-E66,-46.7432612266972,-365.76145900724737
vehicle_268,-E72,-E9,-248.46749973649906,-69.13700658177953
vehicle_269,E60,-E55,268.4372612329833,-362.537122325439
vehicle_270,E34,-E74,-236.36589142576906,-221.66180600663293
vehicle_271,-E6,E82,106.81002656319998,12.119975554902055
vehicle_272,-E74,E9,-489.75211119056195,-297.6905385330199
vehicle_273,-E14,E29,176.8034218207352,84.06165495997885
vehicle_274,-E43,-E55,-336.47484541465354,-357.35812104306785
vehicle_275,-E74,-E47,-471.327534232925,-249.6135963986165
vehicle_276,-E28,-E4,-2.2774512792350947,-73.70993876879317
vehicle_277,-E82,E47,-397.32670563997505,74.20620284703807
vehicle_278,E5,-E45,2.8787828696616202,-1.7258026619932139
vehicle_279,-E53,E41,77.08378675545026,-110.68565524778018
vehicle_280,-E21,-E47,-65.61067906161782,-53.60906498612121
vehicle_281,E52,-E43,98.58314542151896,-237.4729529674595
vehicle_282,E21,E53,-33.886333843035914,-24.731476991555155
vehicle_283,-E82,E4,-455.8009762217721,-25.757353086809758
vehicle_284,-E84,-E54,-298.46486646468065,43.74079955408246
vehicle_285,-E37,E64,-197.17187076500585,-258.15931053656544
vehicle_286,E54,E66,182.49770538731588,-151.5520748393233
vehicle_287,-E82,-E55,-392.1429914342352,19.36131288158407
vehicle_288,-E43,E52,-248.95451844181017,-308.5779319947469
vehicle_289,E71,E73,-252.2221534945178,8.150294298160873
vehicle_290,-E56,-E79,407.1782687270216,-111.94883550094266
vehicle_291,-E52,-E55,59.209025130305065,-199.28477864140316
vehicle_292,-E36,-E45,-242.39824862665103,-258.8016758557799
vehicle_293,-E52,-E73,32.91231284223244,-230.87959000131363
vehicle_294,E82,-E65,-468.37841139274167,14.743250531360673
vehicle_295,-E74,E72,-384.6240587063564,-248.79151712289251
vehicle_296,E21,-E71,-68.71097765329301,7.594686572985779
vehicle_297,-E74,-E7,-439.29315453027834,-201.3536921971064
vehicle_298,E54,E36,178.1618869452139,-116.3429471113557
vehicle_299,E82,E58,-412.39853769682003,52.930140155297465
